gamma	sackin	colless	beta	blum	crown_age	tree_height	pigot_rho	number_of_lineages	nltt_base	phylogenetic_div	avg_ladder	max_ladder	cherries	il_number	pitchforks	stairs	laplace_spectrum_a	laplace_spectrum_p	laplace_spectrum_e	laplace_spectrum_g	imbalance_steps	j_one	b1	b2	area_per_pair	average_leaf_depth	i_stat	ew_colless	max_del_width	max_depth	max_width	rogers	stairs2	tot_coph	var_depth	symmetry_nodes	mpd	psv	vpd	mntd	j_stat	rquartet	wiener	max_betweenness	max_closeness	diameter	eigenvector	mean_branch_length	var_branch_length	mean_branch_length_int	mean_branch_length_ext	var_branch_length_int	var_branch_length_ext	model	extinction	combined
-5.810746	3170	1368	-0.1401611	355.6817	10	10	0.4466592	300	0.6685223	994.4332	2.230769	4	100	100	50	0.6287625	-1.259704	5.829083	9.289714	582	282	0.7787526	160.3352	6.250397	17.9027	10.56667	0.4929987	0.4663148	16	17	78	188	0.6445488	72447	7.564103	189	18.64576	9.322881	6.975949	3.810814	0.06215254	349786137	2754390	114751	2.017757e-4	31	0.6322597	1.662932	1.995403	1.418829	1.905407	1.580948	2.295382	DDD	TRUE	DDD_TRUE
-4.359154	3008	1170	0.2926562	347.4647	10	10	-0.0809209	300	0.6747908	975.6277	2.611111	4	100	100	54	0.5953177	-1.2863	5.893561	9.278285	11	284	0.8206934	162.1968	6.6604	17.16054	10.02667	0.4772142	0.4526082	26	15	90	178	0.6585298	64871	5.751795	181	18.06581	9.032904	6.987933	3.608305	0.06021936	372331671	2661629	117659	2.073667e-4	29	0.7070978	1.631484	2.292668	1.457658	1.804152	1.893759	2.636547	DDD	TRUE	DDD_TRUE
-5.395485	3287	1503	-0.08716309	352.9939	10	10	-0.8155781	300	0.6731085	980.6745	2.458333	4	103	94	46	0.6020067	-1.093696	5.836449	9.299047	22	279	0.751033	161.691	6.093637	17.51405	10.95667	0.5034479	0.4569868	26	20	80	180	0.649129	98654	9.198785	183	17.78877	8.894387	6.389797	3.721226	0.05929591	311590107	2608901	107541	2.10504e-4	32	0.7047314	1.639924	2.048427	1.417753	1.860613	1.776246	2.227576	DDD	TRUE	DDD_TRUE
-5.622928	3519	1779	-0.08789917	352.4985	10	10	-0.5238436	300	0.669726	990.8221	2.409091	5	102	96	51	0.6120401	-0.9587631	3.591166	9.294087	584	280	0.7015191	162.2011	5.699051	17.79012	11.73	0.5077871	0.4618611	14	19	66	183	0.6467476	127147	11.4486	185	18.01234	9.006168	7.550698	3.85087	0.06004112	282657360	2642920	105575	2.076605e-4	33	0.7071043	1.656893	2.093614	1.386549	1.925435	1.697186	2.349195	DDD	TRUE	DDD_TRUE
-6.152255	3105	1315	0.4936072	342.5738	10	10	0.5614878	300	0.6600907	1019.728	2.333333	4	103	94	49	0.6020067	-1.130139	4.262081	9.287577	590	281	0.7950549	164.0567	6.67189	16.76756	10.35	0.4538266	0.435853	26	18	82	180	0.6682106	88185	8.188127	182	18.65893	9.329463	6.788311	4.012468	0.06219642	292703796	2741574	107921	2.018993e-4	30	0.7070436	1.705231	1.99485	1.402207	2.006234	1.389733	2.42017	DDD	TRUE	DDD_TRUE
-6.597461	3096	1328	-0.2417407	366.066	10	10	0.4466592	300	0.6482406	1055.278	2.46875	5	89	122	54	0.6755853	-1.28167	5.586181	9.284652	584	282	0.7973662	151.4129	6.406021	17.49093	10.32	0.5581289	0.5273004	30	17	82	202	0.6014827	70618	6.59291	202	18.89756	9.448782	5.638842	4.473066	0.06299188	341278746	2763056	114143	2.04334e-4	31	0.7037104	1.764679	2.376247	1.2896590000000001	2.236533	1.366124	2.939281	DDD	TRUE	DDD_TRUE
-4.940997	3447	1757	-0.3838049	365.9303	10	10	0.4999584	300	0.7123399	862.9804	2.653846	5	97	106	45	0.6153846	-0.8676954	5.573506	9.301273	35	278	0.7161722	156.2661	6.18848	18.17973	11.49	0.5525639	0.485494	18	21	66	184	0.6250562	107646	14.08351	186	16.86017	8.430087	7.811831	3.525321	0.05620058	255837765	2512927	118437	2.201405e-4	32	0.7070918	1.443111	1.698697	1.121417	1.762661	1.031029	2.161987	DDD	TRUE	DDD_TRUE
-4.469191	3031	1271	0.3397656	347.7646	10	10	-0.2337926	300	0.674909	975.2731	2.653846	5	96	108	55	0.6287625	-1.324688	5.865354	9.289448	584	283	0.8144657	159.0603	6.450531	16.86254	10.10333	0.5169404	0.4888566	22	16	96	188	0.6343189	74992	5.256845	189	18.53226	9.266128	6.245271	3.772581	0.06177419	309289578	2745523	109927	2.037562e-4	29	0.7070912	1.630891	2.215643	1.373778	1.886291	1.612156	2.691171	DDD	TRUE	DDD_TRUE
-6.323297	2989	1151	0.06815063	352.3802	10	10	0.6342617	300	0.655748	1032.756	2.296296	4	99	102	50	0.6153846	-1.227046	5.118282	9.288177	582	283	0.8259102	160.7747	6.414703	17.30477	9.963333	0.4868339	0.4596737	26	16	98	184	0.65117100000000006	58796	4.731093	184	18.89665	9.448323	6.701928	4.276108	0.06298882	387129684	2776405	116439	2.023419e-4	31	0.7054551	1.727017	2.286141	1.313221	2.138054	1.462827	2.771423	DDD	TRUE	DDD_TRUE
-4.008802	3232	1394	0.2808789	343.5221	10	10	0.2848174	300	0.6913638	925.9087	2.2	4	106	88	50	0.5819398	-1.224191	6.120932	9.307618	31	282	0.7638136	165.2005	5.963364	16.94515	10.77333	0.4469356	0.4254113	16	17	96	174	0.6744291	103189	6.503634	178	18.08388	9.041941	7.68241	3.411843	0.06027961	319668450	2694703	101541	1.983161e-4	30	0.7070197	1.548342	1.975167	1.389705	1.705922	1.522136	2.381778	DDD	TRUE	DDD_TRUE
-5.481423	3305	1579	-0.1188147	358.2525	10	10	-0.7286165	300	0.6952911	914.1267	2.3	4	93	114	58	0.6521739	-0.961471	4.600279	9.298862	29	280	0.7469427	156.2635	6.276577	17.50161	11.01667	0.5264576	0.5063433	12	19	74	195	0.6214661	101624	10.11009	195	17.62381	8.811907	8.642529	3.643802	0.05874605	311544735	2619236	112191	2.106695e-4	32	0.6828074	1.52864	1.761156	1.233411	1.821901	1.240742	2.11082	DDD	TRUE	DDD_TRUE
-4.551454	3344	1660	-0.4375391	367.5162	10	10	-0.467399	300	0.6733941	979.8177	2.357143	4	98	104	52	0.6421405	-1.224466	5.240337	9.283343	588	277	0.7382313	156.4327	6.446888	18.55032	11.14667	0.5610702	0.5016469	20	22	74	192	0.6113946	83937	13.6841	193	18.40406	9.202032	7.611352	3.894186	0.06134688	349374555	2719798	106315	2.031402e-4	37	0.7043549	1.638491	2.361897	1.327818	1.947093	1.680265	2.85512	DDD	TRUE	DDD_TRUE
-5.893289	3036	1234	0.06299805	355.2403	10	10	0.5614878	300	0.6998727	900.3818	2.333333	4	99	102	49	0.6220736	-1.220151	5.210989	9.307569	588	283	0.8131244	158.7039	6.4920349999999996	17.19086	10.12	0.512623	0.4683786	26	16	90	186	0.6370893	68377	6.112642	187	18.3026	9.151301	8.42922	3.742101	0.06100867	356613705	2749258	118625	1.994645e-4	30	0.6937335	1.505655	1.691881	1.137808	1.871051	1.082598	2.033927	DDD	TRUE	DDD_TRUE
-3.868053	3342	1604	-0.02827637	352.3709	10	10	-0.4519461	300	0.6715397	985.3808	2.478261	4	101	98	47	0.5986622	-1.072654	4.182741	9.298856	561	280	0.7386731	161.5008	6.141396	17.04647	11.14	0.5073433	0.4559104	16	19	80	179	0.6501685	117362	10.50876	180	18.12623	9.063115	6.124917	3.723791	0.06042076	248017608	2666617	111721	2.099581e-4	30	0.7067813	1.647794	2.373773	1.432255	1.861896	1.877248	2.782622	DDD	TRUE	DDD_TRUE
-4.973828	3366	1684	-0.2255469	359.8273	10	10	-0.8218641	300	0.6566742	1029.977	2.458333	4	99	102	47	0.6287625	-1.266341	5.239366	9.293497	571	280	0.7334063	157.9324	5.569885	17.64928	11.22	0.5439857	0.4837902	20	19	72	188	0.6254231	107432	9.68388	189	18.67024	9.335122	5.650031	4.018949	0.06223415	250424706	2737455	112059	2.04979e-4	33	0.7048493	1.72237	2.483896	1.433339	2.009474	1.868883	2.93714	DDD	TRUE	DDD_TRUE
-4.292877	3066	1270	-0.03563721	357.8288	10	10	-0.467399	300	0.7023225	893.0326	2.772727	7	96	108	51	0.6254181	-1.308303	5.388555	9.290224	577	283	0.8051682	156.3644	6.631195	17.44428	10.22	0.5288049	0.4874351	20	16	78	187	0.6292233	67179	6.653779	193	18.19173	9.095865	8.347948	3.430369	0.0606391	383374560	2733777	111689	1.983496e-4	29	0.7069976	1.493366	1.843191	1.270058	1.715184	1.451062	2.139794	DDD	TRUE	DDD_TRUE
-5.081209	3069	1219	-0.2652954	362.7318	10	10	0.2848174	300	0.6797784	960.6648	2.454545	4	99	102	49	0.6120401	-1.359481	5.544476	9.305176	566	282	0.8043811	157.7963	6.377213	17.65982	10.23	0.5065937	0.4667526	28	17	94	183	0.6425047	62794	6.592408	185	18.7314	9.3657	7.512847	3.813724	0.062438	380926974	2790014	113605	1.99445e-4	32	0.6751156	1.606463	2.04577	1.304048	1.906862	1.584152	2.329452	DDD	TRUE	DDD_TRUE
-5.790232	3091	1317	0.01920105	351.686	10	10	0.5614878	300	0.6919911	924.0267	2.28	4	102	96	50	0.6153846	-1.223183	5.892814	9.279602	1	282	0.798656	161.2229	6.511703	17.51967	10.30333	0.509635	0.4675404	22	17	76	184	0.6406409	69226	6.987949	185	17.90714	8.953568	8.654734	3.700728	0.05969045	396705807	2664124	101657	2.00012e-4	30	0.695106	1.545195	1.892882	1.237978	1.850364	1.338739	2.262143	DDD	TRUE	DDD_TRUE
-4.948525	2986	1070	0.4338174	345.8435	10	10	-0.8155781	300	0.6980617	905.8148	2.47619	4	98	104	58	0.6120401	-1.153803	4.983646	9.285312	592	282	0.82674	160.8101	6.712265	17.02105	9.953333	0.4517607	0.4577487	20	17	92	183	0.6616111	64710	5.342297	187	17.96302	8.98151	8.859441	3.468508	0.05987674	410363046	2685077	104261	1.965261e-4	30	0.7071018	1.51474	1.768037	1.293754	1.734254	1.325017	2.116987	DDD	TRUE	DDD_TRUE
-5.544217	3023	1187	0.01588867	353.7672	10	10	0.3575913	300	0.6723533	982.94	2.842105	5	100	100	50	0.6220736	-1.12299	4.587461	9.292263	590	283	0.8166211	160.3869	6.638153	17.39935	10.07667	0.4949954	0.46347	24	16	82	186	0.642578	61758	5.65631	186	18.54481	9.272407	7.439926	3.771917	0.06181605	377205489	2743176	118617	2.009169e-4	30	0.7036831	1.643712	2.032369	1.399841	1.885958	1.675629	2.275365	DDD	TRUE	DDD_TRUE
-4.908303	3103	1355	0.4163184	347.1802	10	10	0.02513478	300	0.668533	994.4011	2.481481	4	100	100	47	0.6020067	-1.398946	6.381278	9.283602	587	283	0.7955674	160.5457	6.604706	16.71057	10.34333	0.4936548	0.45712970000000003	22	16	76	180	0.6523086	89164	7.229554	183	18.63893	9.319464	6.227123	3.955064	0.06212976	285799569	2753183	106047	2.031234e-4	28	0.7038162	1.662878	2.085672	1.346112	1.977532	1.554094	2.421326	DDD	TRUE	DDD_TRUE
-4.960276	3002	1134	0.1277734	351.825	10	10	-0.6207298	300	0.6606141	1018.158	2.48	5	100	100	48	0.5986622	-1.199939	5.296255	9.281527	585	282	0.8223336	160.344	6.944321	17.32415	10.00667	0.5039081	0.4582872	30	17	90	179	0.6501198	60305	7.290925	182	18.64359	9.321795	6.500983	3.939732	0.0621453	414133959	2739766	109575	2.0115e-4	34	0.7069382	1.702605	2.382842	1.43355	1.969866	1.649409	2.975523	DDD	TRUE	DDD_TRUE
-4.122738	3154	1344	-0.2078809	359.4736	10	10	0.5614878	300	0.682418	952.7461	2.458333	5	100	100	47	0.5986622	-1.175078	4.085601	9.296268	588	282	0.7827031	159.6696	6.557938	17.85538	10.51333	0.501004	0.4595617	20	17	80	179	0.6476443	71116	8.29748	184	18.60135	9.300673	8.185683	3.627741	0.06200449	360698901	2771434	117089	1.981347e-4	31	0.6740805	1.593221	2.273495	1.37109	1.813871	1.83375	2.619876	DDD	TRUE	DDD_TRUE
-5.16684	2880	974	0.4074854	345.4913	10	10	0.4999584	300	0.6815626	955.3122	2.36	6	102	96	49	0.5986622	-1.348508	6.469059	9.287969	589	284	0.8571686	162.2656	7.075195	16.85967	9.6	0.4650892	0.4458387	26	15	100	179	0.6613257	52482	4.595318	183	18.74454	9.372269	6.978863	3.660259	0.06248179	411311763	2795583	115427	1.993991e-4	28	0.4914983	1.597512	1.81815	1.363333	1.83013	1.431653	2.099193	DDD	TRUE	DDD_TRUE
-4.129431	2994	1168	-0.01797119	354.0728	10	10	-0.6812749	300	0.6779493	966.1521	2.166667	3	101	98	49	0.6053512	-1.373643	5.898898	9.291231	577	283	0.8245309	160.4624	6.652527	17.348	9.98	0.4981392	0.456856	20	16	102	181	0.6477399	58574	5.330702	182	18.7115	9.355749	6.383692	3.726281	0.06237166	388388841	2783152	116131	2.020751e-4	30	0.6964332	1.615639	2.208454	1.366476	1.863141	1.672462	2.62491	DDD	TRUE	DDD_TRUE
-4.210374	3527	1681	-0.5437192	371.6185	10	10	0.399646	300	0.7088038	873.5886	2.090909	3	100	100	51	0.6086957	-1.165391	4.503214	9.301409	549	281	0.6999279	159.0747	4.813225	19.4171	11.75667	0.5009533	0.4642796	18	18	82	182	0.6393449	91858	8.251628	183	17.76494	8.882468	10.13374	3.554808	0.05921645	417289956	2668876	111517	1.965691e-4	35	0.7070993	1.460851	1.990534	1.142173	1.777404	1.096688	2.683301	DDD	TRUE	DDD_TRUE
-5.890808	3030	1166	0.3809863	342.1986	10	10	-0.9191622	300	0.6784874	964.5379	2.227273	5	104	92	53	0.5819398	-1.260044	5.20787	9.28838	592	282	0.8147345	165.7268	6.826187	17.30323	10.1	0.4521438	0.4313041	24	17	96	174	0.674821	64960	7.053512	176	18.58955	9.294776	7.706959	3.754946	0.06196518	412312371	2762243	108349	1.988575e-4	30	0.7029121	1.61294	1.881495	1.34663	1.877473	1.424256	2.201073	DDD	TRUE	DDD_TRUE
-5.696106	3385	1769	-0.2012561	357.1466	10	10	-0.7732886	300	0.6707048	987.8857	2.55	4	102	96	48	0.6053512	-1.114919	4.045275	9.285344	578	275	0.7292897	160.9903	5.991709	17.67298	11.28333	0.5248705	0.4643041	16	24	74	181	0.6378267	109741	14.09671	182	18.45942	9.229712	7.980466	3.932801	0.06153142	227559207	2724889	102019	2.027174e-4	36	0.6999484	1.651983	2.230523	1.335455	1.9664	1.578993	2.686112	DDD	TRUE	DDD_TRUE
-3.437384	3252	1580	-0.03269287	354.894	10	10	-0.899117	300	0.7142738	857.1786	2.291667	5	100	100	48	0.6086957	-1.296027	5.320391	9.301205	570	279	0.7591161	159.6685	6.330172	17.12433	10.84	0.5136042	0.4696979	18	20	72	182	0.6362383	102161	10.22849	187	18.14046	9.070228	7.532215	3.158272	0.06046819	246933000	2746091	113691	2.023403e-4	32	0.7060384	1.433409	1.68482	1.286704	1.579136	1.336172	1.994014	DDD	TRUE	DDD_TRUE
-5.665929	3354	1622	0.4384009	339.924	10	10	-0.7259818	300	0.6815917	955.2249	2.375	3	107	86	48	0.5752508	-0.9977698	4.573939	9.305641	5	282	0.7360303	166.5291	5.310242	16.18082	11.18	0.4315692	0.4176355	16	17	82	172	0.68059480000000006	138568	7.392241	176	17.4839	8.741952	5.991904	3.583826	0.05827968	224067090	2569477	108591	2.162802e-4	27	0.7067204	1.597366	1.731957	1.401513	1.791913	1.366288	2.024767	DDD	TRUE	DDD_TRUE
-4.279988	3363	1673	-0.3389038	365.473	10	10	-0.467399	300	0.7221294	833.6117	2.461538	5	96	108	48	0.6254181	-1.185156	4.463233	9.291815	1	280	0.7340605	155.4384	5.814793	18.2105	11.21	0.5326704	0.4890407	20	19	68	187	0.6240281	94398	9.805251	190	17.4516	8.725799	10.08949	3.290158	0.05817199	293774466	2636650	107425	2.045546e-4	34	0.6983415	1.393999	1.551044	1.141235	1.645079	0.9798791	1.996648	DDD	TRUE	DDD_TRUE
-4.637533	3080	1264	-0.03195679	354.9977	10	10	-0.8218641	300	0.6784449	964.6653	2.454545	5	101	98	49	0.6086957	-1.345898	6.281408	9.28916	570	281	0.8015083	160.1812	6.649742	17.59487	10.26667	0.4944201	0.4568959	18	18	78	182	0.6477607	65895	6.898551	185	18.54633	9.273164	7.267172	3.759314	0.06182109	398401212	2754412	113609	1.985989e-4	32	0.6877981	1.613153	2.066196	1.344859	1.879657	1.364782	2.626826	DDD	TRUE	DDD_TRUE
-5.679386	3181	1415	-0.2693439	356.6125	10	10	0.5614878	300	0.6983096	905.0712	2.25	3	111	78	46	0.5752508	-1.213079	5.362355	9.300125	586	281	0.7760596	165.9392	5.856621	17.70664	10.60333	0.4932854	0.4265832	28	18	84	172	0.6585633	78488	6.186611	174	18.04013	9.020065	7.955034	3.470839	0.06013376	288288561	2699356	117937	2.067685e-4	31	0.7070706	1.513497	1.787955	1.290085	1.73542	1.496764	1.984017	DDD	TRUE	DDD_TRUE
-4.915823	2981	1145	0.2794067	344.7898	10	10	-0.2246163	300	0.6947537	915.7389	2.181818	4	106	88	46	0.5785953	-1.340998	6.513423	9.291774	589	283	0.8281267	165.0751	6.444794	16.97135	9.936667	0.4571921	0.4265317	28	16	106	173	0.6703405	65077	4.574571	176	18.41325	9.206624	8.070307	3.503797	0.06137749	338029737	2759893	115855	2.005289e-4	29	0.7002485	1.531336	1.793667	1.309293	1.751898	1.327336	2.164928	DDD	TRUE	DDD_TRUE
-5.757102	3232	1414	-0.2962109	361.1325	10	10	-0.4773783	300	0.670111	989.6671	2.272727	3	101	98	49	0.6120401	-1.261389	5.657435	9.286707	593	281	0.7638136	160.5601	5.94799	18.20803	10.77333	0.5114723	0.4636016	24	18	86	183	0.6414716	74869	7.687581	184	18.67523	9.337615	7.143679	4.062736	0.06225077	392250645	2762536	112807	2.01217e-4	34	0.7018043	1.654962	2.220084	1.276029	2.031368	1.468513	2.688788	DDD	TRUE	DDD_TRUE
-3.895673	3160	1400	0.001074982	352.9415	10	10	0.2232881	300	0.6996614	901.0157	2.321429	4	97	106	55	0.638796	-1.273153	4.722177	9.295116	590	280	0.781217	158.8542	6.421078	17.83389	10.53333	0.5158641	0.4859907	20	19	88	191	0.6329615	72495	8.537347	191	18.27121	9.135607	8.187552	3.296158	0.06090405	390112986	2743247	110855	1.991571e-4	34	0.6774977	1.506715	1.828654	1.364403	1.648079	1.656511	1.965525	DDD	TRUE	DDD_TRUE
-5.575339	3246	1500	-0.1224951	353.8406	10	10	0.4466592	300	0.7015552	895.3345	2.409091	4	103	94	47	0.5886288	-1.080051	5.377769	9.287824	579	282	0.7605193	162.5252	6.068542	18.02136	10.82	0.4967986	0.4512722	18	17	78	176	0.6518314	81148	7.633043	178	17.65369	8.826845	9.999938	3.512979	0.05884563	365825328	2635871	111495	2.013311e-4	32	0.7071067	1.497215	1.686495	1.2362	1.75649	1.096981	2.142358	DDD	TRUE	DDD_TRUE
-5.215224	2924	1026	0.3103223	350.5034	10	10	-0.4871142	300	0.6976939	906.9182	2.52	5	94	112	58	0.6354515	-1.290241	6.036851	9.290065	594	283	0.84427	157.3385	6.731964	17.0342	9.746667	0.4970023	0.4850772	30	16	98	190	0.641945	55146	4.43728	192	18.48773	9.243863	8.950439	3.586224	0.06162575	414992184	2778547	116259	1.963525e-4	31	0.7068094	1.516586	1.721292	1.238203	1.793112	1.149505	2.141051	DDD	TRUE	DDD_TRUE
-4.897626	3330	1594	-0.2535181	360.1054	10	10	-0.9025285	300	0.6844047	946.7858	2.904762	7	97	106	53	0.6254181	-1.248262	5.524918	9.287605	1	279	0.741335	157.9434	6.278696	18.26078	11.1	0.519602	0.4832701	16	20	70	187	0.6342776	88337	10.91304	187	18.11667	9.058334	7.174225	3.67211	0.06038889	309260811	2688059	110321	2.045134e-4	35	0.6885692	1.583254	1.925673	1.328756	1.836055	1.561133	2.16554	DDD	TRUE	DDD_TRUE
-4.126848	3397	1649	-0.2049365	357.2451	10	10	-0.4519461	300	0.6864561	940.6317	2.565217	5	99	102	56	0.6354515	-1.389305	5.943906	9.294816	587	280	0.7267135	159.1614	5.72266	17.89501	11.32333	0.5272227	0.4884759	18	19	78	190	0.6286691	106556	9.296444	191	18.3844	9.1922	6.360123	3.385708	0.06128133	341191653	2739782	118899	2.043714e-4	34	0.6978846	1.5729629999999999	1.932686	1.452267	1.692854	1.862496	1.97993	DDD	TRUE	DDD_TRUE
-5.768229	3076	1260	0.06299805	351.784	10	10	-0.5149732	300	0.6732346	980.2963	2.294118	4	104	92	49	0.5886288	-1.222133	5.476117	9.293045	587	284	0.8025506	163.07	6.377869	16.67822	10.25333	0.4700268	0.4358331	20	15	88	176	0.6611433	85853	5.714872	178	18.33802	9.169009	6.287738	3.830197	0.06112673	288205191	2707663	118169	2.064242e-4	27	0.6678278	1.639291	1.975747	1.361633	1.915099	1.522302	2.279607	DDD	TRUE	DDD_TRUE
-5.71571	3738	2032	-0.3031865	362.4249	10	10	-0.09400899	300	0.6716569	985.0294	2.55	4	99	102	48	0.6187291	-0.895219	4.537793	9.295324	24	281	0.6604188	158.9095	5.325989	16.83866	12.46	0.5208289	0.4715862	14	18	72	185	0.6346995	181224	12.56361	185	17.63186	8.815929	6.596612	3.963849	0.05877286	193422537	2578138	119057	2.178382e-4	27	0.6584764	1.647206	2.110244	1.310242	1.981924	1.406271	2.590989	DDD	TRUE	DDD_TRUE
-6.983559	3013	1089	0.0423877	351.0292	10	10	-0.2337926	300	0.66726510000000006	998.2047	2.47619	5	103	94	46	0.5953177	-1.191083	5.695431	9.283843	2	283	0.8193314	163.129	6.54776	17.53193	10.04333	0.4706354	0.4330228	20	16	90	178	0.6661325	57290	5.319186	179	18.55589	9.277947	7.602723	4.059359	0.06185298	418156257	2736004	111325	2.002912e-4	31	0.6549745	1.669239	2.041221	1.306379	2.029679	1.377544	2.445706	DDD	TRUE	DDD_TRUE
-5.282472	3307	1595	-0.07317749	353.0539	10	10	0.06144626	300	0.7057334	882.7999	2.346154	5	98	104	56	0.6254181	-0.7779336	3.569321	9.297368	583	279	0.746491	160.5882	6.41654	17.67324	11.02333	0.4982354	0.4778804	16	20	70	187	0.640549	98074	11.94929	188	17.4387	8.719348	11.10104	3.607176	0.05812899	286914528	2604822	105281	2.042627e-4	33	0.7071056	1.476254	1.726739	1.146723	1.803588	0.9678828	2.270562	DDD	TRUE	DDD_TRUE
-4.58164	3348	1540	0.0423877	350.1375	10	10	0.399646	300	0.6804764	958.5707	2.7	5	102	96	50	0.6086957	-1.34175	5.642625	9.308445	1	282	0.7373493	161.6609	4.410294	17.25124	11.16	0.5034699	0.4599875	18	17	72	182	0.6472476	113667	7.338863	185	18.22101	9.110505	5.849254	3.689786	0.0607367	399179112	2699707	105485	2.064736e-4	31	0.7071065	1.602961	1.968175	1.359405	1.844893	1.38724	2.43396	DDD	TRUE	DDD_TRUE
-5.826633	2967	1177	0.4163184	343.2523	10	10	-0.7540487	300	0.7011335	896.5996	2.166667	3	107	86	46	0.5953177	-1.01659	5.255538	9.2909	591	283	0.8320342	164.4857	6.809082	16.69117	9.89	0.4564545	0.4317453	22	16	92	178	0.6626535	69267	5.36913	181	17.66339	8.831695	8.060309	3.43522	0.05887797	314165646	2636852	111107	2.083168e-4	30	0.7011216	1.499331	1.494701	1.279586	1.71761	1.148726	1.74743	DDD	TRUE	DDD_TRUE
-4.212512	3026	1206	-0.1460498	358.9043	10	10	0.00814707	300	0.6945053	916.484	2.73913	6	101	98	44	0.6020067	-1.351146	6.77353	9.302528	589	281	0.8158115	159.0257	6.548653	17.57659	10.08667	0.5271701	0.4623584	18	18	94	180	0.6367345	58232	6.206511	181	18.57632	9.28816	8.0287210000000009	3.455549	0.06192106	400750929	2788701	115275	1.969357e-4	34	0.7067061	1.5325820000000001	2.00088	1.336079	1.727775	1.708148	2.221634	DDD	TRUE	DDD_TRUE
-6.629145	2930	1090	0.09538574	354.0554	10	10	-0.3440594	300	0.6680439	995.8684	2.4	4	100	100	48	0.6187291	-1.17441	4.872888	9.284673	571	282	0.8425412	159.1923	6.850449	16.94408	9.766667	0.4999063	0.4634689	26	17	104	185	0.644265	58064	5.169454	187	18.6403	9.320148	7.454088	4.044333	0.06213432	387184302	2752548	110747	2.000228e-4	31	0.6713737	1.665332	1.992255	1.306102	2.022166	1.409403	2.321502	DDD	TRUE	DDD_TRUE
-3.164188	2905	1015	0.1395508	351.3921	10	10	-0.7515772	300	0.7016225	895.1326	2.538462	5	103	94	43	0.6086957	-1.491623	6.965699	9.293492	590	283	0.8497919	160.6353	7.099945	17.04644	9.683333	0.5093502	0.4523987	26	16	88	182	0.6483692	52031	5.166945	184	18.74415	9.372076	7.18605	3.212277	0.06248051	416878647	2831621	115295	1.969167e-4	29	0.6928923	1.496877	1.848572	1.386883	1.606139	1.602517	2.075128	DDD	TRUE	DDD_TRUE
-6.452523	3059	1115	0.4579071	345.0221	10	10	1	300	0.6828658	951.4025	2.347826	4	102	96	49	0.6120401	-1.185009	5.524485	9.297037	593	284	0.8070107	162.1258	5.949646	16.21889	10.19667	0.4446297	0.4364647	26	15	110	183	0.6714321	93612	4.258852	186	18.3203	9.160149	7.741692	3.754671	0.06106766	309540318	2721820	119019	2.030405e-4	26	0.6587895	1.590974	1.796534	1.302691	1.877336	1.493541	1.938402	DDD	TRUE	DDD_TRUE
-3.248005	3177	1427	-0.1047831	355.6967	10	10	-0.00814707	300	0.7028994	891.3017	2.5	5	103	94	45	0.5819398	-1.279604	4.430564	9.302064	576	281	0.7770367	162.1757	6.49131	17.19012	10.59	0.4937633	0.4417573	18	18	76	174	0.6556254	89473	9.112274	178	18.44176	9.220879	7.815489	3.367682	0.06147253	279526965	2779671	115699	1.997715e-4	28	0.7067233	1.490471	1.9052230000000001	1.295804	1.683841	1.327728	2.409942	DDD	TRUE	DDD_TRUE
-4.93496	3237	1447	-0.2608789	361.9972	10	10	0.4466592	300	0.6957024	912.8927	2.416667	5	101	98	44	0.6120401	-1.202919	4.580506	9.294809	575	281	0.7626338	158.915	6.231293	17.70464	10.79	0.5310729	0.465413	12	18	78	183	0.6362559	86905	7.905585	184	18.31794	9.158968	8.442784	3.676727	0.06105979	310273032	2744502	112697	1.999629e-4	31	0.7071004	1.526576	1.973474	1.212697	1.838363	1.292328	2.460937	DDD	TRUE	DDD_TRUE
-4.520524	3468	1744	-0.1813818	357.3635	10	10	-0.7312339	300	0.6756458	973.0627	2.5	5	101	98	46	0.6086957	-1.173642	3.706428	9.293492	563	281	0.7118355	160.4951	6.322968	17.67773	11.56	0.5047946	0.4569808	18	18	68	182	0.6474294	122043	14.76227	184	18.34862	9.174312	6.942854	3.880467	0.06116208	233958918	2713905	111459	2.040427e-4	28	0.6847015	1.627195	2.168546	1.3120559999999999	1.940234	1.3742780000000001	2.767451	DDD	TRUE	DDD_TRUE
-3.926129	3160	1358	0.3162109	344.6347	10	10	0.5614878	300	0.6795784	961.2649	2.227273	5	104	92	51	0.5752508	-1.366738	5.767588	9.296292	585	282	0.781217	164.5728	6.053024	16.36036	10.53333	0.4582948	0.4337761	18	17	88	172	0.6702897	105539	6.791527	175	18.50653	9.253264	5.566161	3.626714	0.06168843	251108550	2749312	112565	2.069509e-4	27	0.704506	1.607466	2.08265	1.400194	1.813357	1.482371	2.600529	DDD	TRUE	DDD_TRUE
-6.002553	3424	1622	0.1616793	345.9833	10	10	-0.7286165	300	0.6929171	921.2487	2.047619	3	103	94	54	0.5986622	-0.8449915	4.496728	9.3008400000000009	593	280	0.7209829	164.5848	5.686749	16.43893	11.41333	0.4529593	0.4400605	22	19	90	179	0.6692174	143245	8.377079	181	17.06771	8.533857	7.306803	3.658754	0.05689238	222422415	2515199	114775	2.181776e-4	28	0.7024998	1.54055	1.811572	1.249784	1.829377	1.328018	2.129988	DDD	TRUE	DDD_TRUE
