gamma sackin colless colless_corr colless_quad beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries double_cherries four_prong il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g min_laplace max_laplace min_adj max_adj imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth avg_vert_depth max_width mw_over_md tot_path tot_internal_path rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness max_closenessW diameter eigen_centrality eigen_centralityW mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext treeness root_imbalance model
-5.558164 3166 1404 0.03151444 64788 -0.1077734 355.5706 10 10 -0.2152241 300 0.6610731 1016.781 2.714286 5 98 7 20 104 56 0.632107 -1.238451 5.625861 9.277407 552 0.0001946095 21.14886 0.0000397025 9.659399 279 0.7797365 158.8478 6.708799 17.73271 10.55333 0.5107526 0.4834929 16 20 9.572621 68 3.4 5734 2568 189 0.6339841 75661 9.311527 190 18.35567 9.177833 6.311573 3.91815 0.06118556 366708885 2688938 113599 0.0001834189 0.0002054209 33 0.2231161 0.6506204 1.700302 2.196478 1.439793 1.959075 1.845607 2.417523 0.4219772 0.6466667 DDD
-4.642425 3288 1566 0.03515073 132736 0.01 352.8416 10 10 -0.756505 300 0.6829399 951.1802 2.44 5 99 7 24 102 53 0.6254181 -1.216637 4.793304 9.294179 583 0.0001118927 18.2 0.0000578726 8.579328 281 0.7508046 159.6408 6.388191 17.03376 10.96 0.5213232 0.4808458 14 18 9.979967 68 3.777778 5978 2690 187 0.6344064 109574 9.309431 188 18.30841 9.154205 7.182512 3.538718 0.06102803 259875234 2719821 114251 0.0001926782 0.0002041705 29 0.2406223 0.7071068 1.590602 1.998477 1.410646 1.769359 1.765648 2.172097 0.4419484 0.8533333 DDD
-4.8372 3197 1459 0.03274898 82177 -0.2494696 361.2098 10 10 0.4999584 300 0.6651389 1004.583 2.608696 5 99 9 19 102 49 0.6254181 -1.31152 6.009689 9.285389 590 0.0000145034 23.08596 0.00523744 10.78346 281 0.7721757 158.0342 6.512535 17.55235 10.65667 0.5412475 0.4820384 14 18 9.676127 80 4.444444 5796 2599 187 0.6272667 84340 9.25631 187 18.74877 9.374384 6.504917 4.056102 0.0624959 293529759 2766779 108517 0.0001884659 0.0002024622 34 0.2438563 0.687521 1.679905 2.312297 1.329423 2.028051 1.453962 2.928586 0.3943606 0.8633333 DDD
-4.787606 3155 1345 0.03019012 109573 0.4928711 339.1248 10 10 0.5614878 300 0.6573553 1027.934 2.411765 4 107 16 16 86 48 0.5618729 -1.341338 5.868391 9.299147 2 0.0001190169 20.09234 0.0000427195 9.42204 282 0.782455 167.5101 5.668381 16.66058 10.51667 0.4278012 0.4103596 24 17 9.535893 102 6 5712 2557 168 0.6870729 98059 5.681996 171 18.60481 9.302403 4.939357 3.747787 0.06201602 291522687 2726942 108935 0.0001998801 0.0002082942 29 0.2516119 0.7070834 1.718953 2.175502 1.562973 1.873894 1.902876 2.405246 0.4531088 0.7866667 DDD
-4.805117 3040 1298 0.02913515 54260 0.1439673 349.5096 10 10 -0.2927217 300 0.6774417 967.6748 2.285714 4 99 6 20 102 57 0.6287625 -1.17899 4.799619 9.289573 583 0.000161362 18.24548 0.005335882 8.470195 282 0.8120545 160.4406 6.8134 17.12464 10.13333 0.5086842 0.4828011 26 17 9.15192 86 5.058824 5482 2442 188 0.6339527 70460 7.373467 191 18.33509 9.167547 7.034644 3.702532 0.06111698 319194678 2714711 116091 0.0001957713 0.0002039768 32 0.2502869 0.7061335 1.618185 2.078171 1.38354 1.851266 1.465992 2.583823 0.4260677 0.7433333 DDD
-3.727151 3091 1261 0.02830464 41965 -0.1922561 362.8084 10 10 -0.7312339 300 0.705122 884.6339 2.655172 5 94 9 27 112 45 0.6454849 -1.159249 4.885393 9.288446 579 0.000017305 20.96899 0.001906191 9.660727 282 0.798656 154.0188 6.658829 17.73991 10.30333 0.550026 0.4984343 20 17 9.322204 82 4.823529 5584 2493 193 0.6188175 64287 7.569889 194 18.04135 9.020676 10.00807 3.497442 0.06013784 412145367 2711838 108695 0.0001791794 0.0001955352 33 0.2094671 0.6876487 1.479321 1.954862 1.208113 1.748721 1.1267 2.637895 0.4069679 0.5033333 DDD
-7.314279 2965 1037 0.02327669 28343 0.3014893 348.6357 10 10 -0.7389846 300 0.6852846 944.1463 2.590909 5 100 11 18 100 48 0.5953177 -1.08366 4.22976 9.281618 576 0.0000686747 21.64169 0.002864733 10.08696 283 0.8325955 160.9651 6.7789 17.20082 9.883333 0.4718314 0.4463342 28 16 8.901503 100 6.25 5332 2367 178 0.6617637 57539 6.016444 182 17.9988 8.999401 9.089423 3.898043 0.05999601 420414696 2668497 111071 0.0001876525 0.0001980148 32 0.2029431 0.7071017 1.57884 1.696634 1.206174 1.949022 1.015074 2.103401 0.3807036 0.5033333 DDD
-4.858709 3131 1271 0.0285291 53303 -0.001777344 351.1097 10 10 -0.4571638 300 0.7177685 846.6946 2.166667 3 102 8 22 96 51 0.6187291 -1.340156 6.569418 9.308396 8 0.0000326861 18.67843 0.00126419 8.247836 280 0.7884528 161.7582 6.241093 17.75467 10.43667 0.488682 0.4627276 20 19 9.45576 90 4.736842 5664 2533 185 0.6466875 69936 7.243467 188 17.82114 8.910568 9.455462 3.245932 0.05940379 411714564 2695095 106947 0.0001768972 0.0001940959 35 0.1930887 0.585311 1.415877 1.507662 1.207399 1.622966 1.122217 1.809223 0.4249523 0.51 DDD
-4.773362 3261 1535 0.03445489 114787 -0.06655273 358.8158 10 10 0.399646 300 0.6618377 1014.487 2.521739 5 94 4 20 112 54 0.6555184 -1.221552 4.47243 9.289329 581 0.0000781162 19.93476 0.000253568 9.26223 281 0.757021 155.444 6.398369 17.25336 10.87 0.5171071 0.4963644 18 18 9.889816 66 3.666667 5924 2663 196 0.6249878 100613 9.745585 197 18.34834 9.17417 6.305324 3.981588 0.06116114 303458694 2689000 103875 0.0001860119 0.0002069433 31 0.2472625 0.685212 1.696466 2.450869 1.400163 1.990794 1.695557 3.034905 0.4112903 0.7066667 DDD
-3.969544 3049 1257 0.02821485 38223 -0.1431055 358.7854 10 10 -0.7465877 300 0.6880327 935.902 2.384615 4 97 10 22 106 52 0.6220736 -1.397507 6.064755 9.301348 566 0.0000831203 22.60253 0.0001188379 10.51796 283 0.8096575 158.1179 6.579803 17.54241 10.16333 0.5252153 0.4819037 24 16 9.18197 100 6.25 5500 2451 186 0.6325334 62437 6.210691 187 18.73341 9.366703 7.274379 3.564596 0.06244469 378352416 2805232 116359 0.0001882176 0.0001986659 32 0.2187646 0.7029627 1.565054 2.011267 1.346351 1.782298 1.517731 2.413205 0.4286908 0.6566667 DDD
-3.836304 2950 1066 0.02392763 34478 0.3103223 348.032 10 10 0.4466592 300 0.7103166 869.0501 2.727273 5 100 12 21 100 50 0.5986622 -1.503228 6.321987 9.290977 1 0.0001907967 18.50496 0.005828809 8.685521 283 0.836829 160.7631 6.867432 16.9637 9.833333 0.5056668 0.4604658 26 16 8.851419 94 5.875 5302 2352 179 0.6536682 60614 5.557414 184 18.17955 9.089776 7.796982 3.323801 0.0605985 372425172 2745981 118175 0.0001967342 0.0001999453 30 0.2222045 0.7031021 1.453261 1.702054 1.243221 1.661901 1.374836 1.945131 0.4263045 0.6833333 DDD
-5.711666 2931 1013 0.02273799 24537 0.2926562 343.5161 10 10 -0.7286165 300 0.6922703 923.1892 2.473684 4 106 11 17 88 52 0.5886288 -1.283215 4.959702 9.286467 590 0.0002461174 23.71315 0.0000516821 10.69053 283 0.8422537 165.2437 6.801666 17.05826 9.77 0.4402678 0.4266347 24 16 8.78798 96 6 5264 2333 176 0.6757133 55653 4.8399 178 18.40674 9.203372 8.600879 3.596516 0.06135581 401459586 2754256 118329 0.0001952744 0.0001984504 30 0.2108527 0.7064416 1.543795 1.750547 1.287623 1.798258 1.48561 1.889194 0.4156372 0.62 DDD
-4.875746 3168 1388 0.03115531 91610 -0.112926 357.0748 10 10 -0.1856439 300 0.6888742 933.3773 2.478261 4 100 14 18 100 47 0.6086957 -1.158834 5.416431 9.294389 1 0.0001978395 18.66129 0.01686972 8.769928 280 0.7792442 159.7066 6.463688 17.14805 10.56 0.523079 0.4655509 18 19 9.579299 84 4.421053 5738 2570 182 0.6411383 89071 8.568294 183 17.77353 8.886763 6.563914 3.608112 0.05924508 285876006 2634544 118791 0.0001959248 0.0002121283 34 0.2370097 0.7071052 1.560832 1.964078 1.315975 1.804056 1.492955 2.319507 0.4201522 0.9 DDD
-5.546982 3111 1267 0.02843932 60957 0.1928829 348.4995 10 10 -0.1536947 300 0.6915668 925.2997 2.5 4 101 10 14 98 53 0.6086957 -1.187819 4.993781 9.293164 584 0.0000909293 20.27011 0.002360737 9.636566 283 0.7935216 162.2381 5.937653 17.45023 10.37 0.4687246 0.4490239 18 16 9.388982 94 5.875 5624 2513 182 0.6575737 73773 6.146923 183 18.06467 9.032335 8.421319 3.778168 0.06021557 403865019 2691622 106047 0.0001796945 0.0001991735 30 0.2245642 0.7070873 1.547324 1.86127 1.20327 1.889084 1.000755 2.487087 0.3875226 0.55 DDD
-6.808802 2860 946 0.02123409 25146 0.7639448 341.1652 10 10 0.5614878 300 0.6585522 1024.344 2.208333 3 104 8 21 92 50 0.6086957 -1.175495 5.067033 9.277967 583 0.0001146689 21.30613 0.0003658534 9.669789 283 0.8631628 163.1814 7.250885 16.56977 9.533333 0.4780577 0.446375 30 16 8.550918 94 5.875 5122 2262 182 0.6592711 55993 4.96544 184 18.63716 9.318582 5.871675 4.103692 0.06212388 414186954 2734901 108715 0.0001962709 0.0002017604 29 0.2119775 0.699568 1.712949 1.948082 1.371778 2.051846 1.376325 2.291287 0.3990749 0.5233333 DDD
-6.182832 3260 1530 0.03434266 120900 0.05453308 351.8387 10 10 -0.5410141 300 0.6520873 1043.738 2.36 5 100 8 21 100 52 0.6287625 -0.8911403 4.8853 9.286031 82 0.0000125767 19.45499 0.0002052046 8.908709 283 0.7572533 160.3099 6.022186 17.11037 10.86667 0.4993706 0.4714553 18 16 9.886477 72 4.5 5922 2662 188 0.6392026 103670 7.821628 191 17.54834 8.774168 5.478012 4.105681 0.05849445 283564458 2527928 113685 0.0001918649 0.0002254456 28 0.2192485 0.7040331 1.745382 2.420661 1.435859 2.052841 1.824644 2.830457 0.4099553 0.8133333 DDD
-5.027529 3292 1526 0.03425288 158488 0.09833008 349.721 10 10 -0.3770659 300 0.6715372 985.3884 2.26087 3 105 10 18 90 45 0.6053512 -1.008184 4.358337 9.286572 1 0.0000074743 18.8583 0.0000051686 8.566672 281 0.7498923 163.2118 6.065834 16.48633 10.97333 0.481129 0.4404429 22 18 9.993322 86 4.777778 5986 2694 181 0.6565013 122448 8.641427 183 17.75971 8.879854 6.564223 3.898668 0.05919903 201021330 2600859 118257 0.0002060157 0.0002154379 28 0.2568484 0.6939039 1.647807 2.310908 1.344256 1.949334 1.492821 2.948194 0.4065283 0.8933333 DDD
-4.743875 3019 1275 0.02861889 55381 0.2867676 347.635 10 10 -0.4623142 300 0.7023508 892.9475 2.526316 4 100 6 17 100 57 0.6287625 -1.04209 4.964222 9.292624 588 0.0002190445 15.55157 0.000612536 7.081045 282 0.8177031 160.665 6.567947 16.95918 10.06333 0.5019347 0.4752911 26 17 9.081803 102 6 5440 2421 188 0.63909 71031 5.664872 188 17.81281 8.906403 8.135614 3.348092 0.05937602 355948626 2665849 109385 0.0001932741 0.0002071901 30 0.2494945 0.6822512 1.493223 1.631363 1.311187 1.674046 1.416542 1.78437 0.4375775 0.6566667 DDD
-6.113533 3410 1700 0.03815851 122834 -0.3506812 363.6484 10 10 0.2848174 300 0.6412146 1076.356 2.434783 3 97 6 21 106 55 0.638796 -1.07977 4.24875 9.287457 585 0.0001849035 20.56285 0.0002074846 9.492768 280 0.723943 157.5624 6.09449 18.07059 11.36667 0.5334519 0.4947632 14 19 10.38731 64 3.368421 6222 2812 191 0.6230353 104562 11.32999 193 18.48514 9.242569 6.013766 4.368022 0.06161712 288428133 2676420 110019 0.0001788269 0.0002059919 35 0.232935 0.7012278 1.799927 2.632298 1.413265 2.184011 1.864482 3.10676 0.3912765 0.9166667 DDD
-4.358264 2979 1135 0.02547642 29235 0.01588867 353.7698 10 10 0.06144626 300 0.6811443 956.5672 2.375 5 102 11 19 96 46 0.6053512 -1.322029 6.380976 9.295461 568 0.0002050525 15.96002 0.001816445 7.617541 281 0.8286826 160.7237 6.931297 17.27458 9.93 0.5012121 0.4543369 24 18 8.948247 90 5 5360 2381 181 0.6472909 57978 6.352943 183 18.71049 9.355247 6.620258 3.658614 0.06236831 399403809 2788722 117871 0.0001915342 0.0001994333 33 0.2332691 0.7032556 1.599611 2.158695 1.368373 1.829307 1.891363 2.32523 0.4262901 0.6166667 DDD
-5.520949 3297 1477 0.03315302 83489 -0.1696965 358.391 10 10 0.399646 300 0.6706309 988.1072 2.37931 4 93 7 26 114 58 0.6521739 -1.219423 5.4152 9.282726 584 0.0000538182 20.72395 0.000056057 9.644255 281 0.7487551 156.8289 6.029045 18.192 10.99 0.5140738 0.4980333 16 18 10.01002 72 4 5996 2699 195 0.6301183 84946 8.424649 196 18.42108 9.210538 7.395733 4.017128 0.06140359 399159138 2717877 112749 0.0001736413 0.0002029519 34 0.2518053 0.6269292 1.652353 2.215664 1.293752 2.008564 1.467606 2.710653 0.3901783 0.5866667 DDD
-4.607728 3149 1301 0.02920249 44169 -0.1872705 358.4085 10 10 -0.1957495 300 0.6909956 927.0132 2.722222 4 99 12 15 102 51 0.6086957 -1.343548 6.111828 9.292285 584 0.0001151589 19.77539 0.001754138 9.22003 280 0.7839459 159.5096 6.817982 18.07873 10.49667 0.5110343 0.469673 20 19 9.51586 72 3.789474 5700 2551 182 0.641507 65360 9.889621 184 18.68444 9.342218 8.241325 3.709557 0.06228146 414516999 2801780 108041 0.0001759015 0.0001971626 36 0.2182625 0.7055708 1.550189 1.95269 1.243556 1.854779 1.366518 2.354678 0.3997566 0.5133333 DDD
-5.874347 3148 1382 0.03102063 51898 -0.02848339 352.2355 10 10 0.04287775 300 0.680354 958.938 2.894737 5 100 9 19 100 53 0.6187291 -1.062304 4.358178 9.290129 588 0.0000643754 18.58209 0.0002314016 8.332176 281 0.7841949 160.8086 6.717751 17.89971 10.49333 0.4925183 0.4680723 22 18 9.512521 76 4.222222 5698 2550 185 0.6438947 69225 9.180557 186 18.27588 9.137942 9.528023 3.831117 0.06091962 387817008 2709331 115829 0.0001802776 0.0001992391 33 0.1878166 0.705783 1.603575 1.850231 1.289498 1.915559 1.323028 2.184122 0.400725 0.6266667 DDD
-5.293964 3122 1346 0.03021257 61624 -0.1154683 356.7929 10 10 -0.8176844 300 0.6855396 943.3813 2.48 5 98 9 22 104 53 0.6120401 -1.195662 5.208838 9.292107 588 0.0001750646 18.64611 0.00121521 8.539462 282 0.7907257 159.0993 6.48114 17.50894 10.40667 0.5211634 0.4758412 22 17 9.42571 84 4.941176 5646 2524 183 0.6415443 74101 7.044771 184 18.19452 9.09726 7.734305 3.795498 0.0606484 325649295 2704068 110351 0.0001869858 0.0002025891 31 0.2606647 0.70699 1.577561 1.92625 1.255224 1.897749 1.272119 2.376031 0.3965063 0.7366667 DDD
-5.321679 3020 1120 0.02513973 49724 0.1395508 352.2962 10 10 -0.5451937 300 0.6547823 1035.653 2.375 4 98 10 20 104 52 0.6153846 -1.293455 5.779713 9.294582 590 0.0001419875 18.37808 0.001678407 8.559111 282 0.8174323 159.8705 6.702774 17.092 10.06667 0.4591109 0.4545183 24 17 9.085142 94 5.529412 5442 2422 184 0.659869 68202 6.503902 188 18.83434 9.417171 5.697759 4.143166 0.06278114 390624426 2763489 113277 0.0001917178 0.0002022817 30 0.2199082 0.6405905 1.731861 2.376053 1.38986 2.071583 1.6758 2.847198 0.3999198 0.61 DDD
-6.213714 3040 1142 0.02563354 39296 -0.007666016 354.3021 10 10 0.3575913 300 0.6779818 966.0545 2.461538 5 100 15 21 100 48 0.5919732 -1.285513 5.915674 9.297719 582 0.000053984 17.67677 0.0001428683 8.371038 283 0.8120545 160.7516 6.48465 17.45828 10.13333 0.5020502 0.4555779 30 16 9.15192 88 5.5 5482 2442 177 0.6532895 62978 5.554069 179 18.78334 9.391669 7.555039 3.933696 0.06261113 414734265 2796098 110645 0.0001829157 0.0001986746 30 0.211015 0.7052788 1.615476 1.852939 1.261745 1.966848 1.375938 2.084364 0.3892121 0.5133333 DDD
-4.313911 3248 1518 0.03407331 93242 -0.01649902 352.1663 10 10 0.1457905 300 0.6865767 940.2699 2.608696 4 100 8 21 100 52 0.6220736 -1.088396 4.343709 9.293075 593 0.0001910491 20.05105 0.0009952717 9.170104 282 0.760051 160.5339 6.254608 17.64678 10.82667 0.5237566 0.4771944 14 17 9.846411 82 4.823529 5898 2650 186 0.6361643 89847 8.250792 187 18.11428 9.057139 8.726601 3.655234 0.06038092 336552951 2691539 116941 0.000183925 0.0002020927 32 0.2392864 0.7070477 1.572358 2.000609 1.315385 1.827617 1.439163 2.433801 0.4168853 0.6933333 DDD
-4.731584 3010 1128 0.0253193 35638 0.001051979 355.6585 10 10 -0.5574762 300 0.6549662 1035.101 2.5 5 95 7 24 110 54 0.6354515 -1.291613 5.387238 9.288359 570 0.0000221018 22.1233 0.006840652 10.28541 284 0.820148 157.2687 6.503723 17.33918 10.03333 0.4973335 0.4815034 20 15 9.051753 108 7.2 5422 2412 190 0.6403419 61164 4.921962 192 18.84393 9.421964 6.301062 4.081352 0.06281309 373405806 2765540 118295 0.0001921968 0.0002027781 28 0.2436385 0.702844 1.730939 2.657054 1.419123 2.040676 1.965774 3.159434 0.4085577 0.6833333 DDD
-5.528366 3260 1490 0.03344482 100134 -0.01075262 350.1832 10 10 0.5614878 300 0.6788414 963.4759 2.26087 4 105 16 20 90 44 0.5852843 -1.142778 4.561457 9.286574 1 0.0000223456 17.58029 0.0006699565 8.315588 280 0.7572533 164.073 6.176773 17.57338 10.86667 0.4860734 0.4364646 20 19 9.886477 76 4 5922 2662 175 0.6596649 93287 8.851728 176 18.16397 9.081985 7.521769 3.818534 0.06054657 298962969 2686531 109479 0.0001805054 0.000204104 31 0.2666199 0.7065707 1.611164 2.117597 1.31106 1.909267 1.653401 2.406846 0.4055066 0.8033333 DDD
-4.453311 3298 1592 0.03573433 139474 -0.1541467 360.2638 10 10 -0.2152241 300 0.6960362 911.8914 2.791667 6 93 7 22 114 55 0.6421405 -0.9823249 4.4791 9.303042 17 0.00023752 18.40923 0.002124861 8.367832 280 0.7485281 155.1408 5.532932 16.95041 10.99333 0.5319533 0.4992605 16 19 10.01336 78 4.105263 5998 2700 192 0.6254495 112938 7.966511 194 17.1624 8.581198 6.554837 3.534792 0.05720799 249463443 2537799 109469 0.0001966568 0.0002177244 31 0.2483416 0.6897446 1.524902 1.917752 1.28078 1.767396 1.48681 2.233828 0.4185505 0.95 DDD
-5.580196 2918 990 0.02222172 32562 0.8226367 332.1075 10 10 0.0809209 300 0.683818 948.5459 2.105263 3 112 21 16 76 43 0.541806 -1.173706 4.882796 9.293484 581 0.000078933 16.93553 0.0002869126 7.654542 283 0.846006 171.7064 7.056793 16.79237 9.726667 0.4037428 0.380298 22 16 8.744574 94 5.875 5238 2320 162 0.703393 59672 5.369855 164 18.41201 9.206004 7.723996 3.547403 0.06137336 413336691 2739987 110729 0.0001929385 0.0001982953 31 0.2268424 0.671732 1.586197 1.702979 1.397434 1.773702 1.502029 1.837492 0.4390251 0.5466667 DDD
-6.445626 3328 1558 0.03497116 82050 -0.2358521 357.6179 10 10 -0.800514 300 0.6554173 1033.748 2.45 3 102 6 18 96 51 0.6187291 -0.8893495 3.194378 9.291377 586 0.0001045682 18.85526 0.002936047 9.188309 279 0.7417805 160.6182 6.210325 18.43144 11.09333 0.5044165 0.4652007 16 20 10.11352 64 3.2 6058 2730 185 0.6423698 84211 10.56651 186 18.30249 9.151245 8.204602 4.211546 0.0610083 389819142 2669218 104359 0.0001688049 0.0002023548 37 0.2384958 0.7061407 1.728676 2.24645 1.349048 2.105773 1.397667 2.810757 0.388892 0.5766667 DDD
-4.808748 2923 1067 0.02395008 54513 0.8579687 341.0491 10 10 -0.2056056 300 0.6620195 1013.941 2.631579 5 104 16 16 92 45 0.5685619 -1.051637 3.943044 9.293146 576 0.0002249968 22.8777 0.0001154947 10.72514 283 0.8445589 164.3155 6.742157 16.33639 9.743333 0.4390374 0.4133786 30 16 8.761269 94 5.875 5248 2325 170 0.6844266 70645 4.632899 173 18.41705 9.208525 7.332767 4.003397 0.06139016 343525374 2701654 111677 0.0002043318 0.000204528 30 0.2537423 0.7069265 1.695554 2.491232 1.387356 2.001698 1.771196 3.026077 0.4077474 0.6833333 DDD
-6.86019 3127 1229 0.02758636 70019 0.4869824 337.7856 10 10 -0.7338342 300 0.6255371 1123.389 2.45 5 104 8 19 92 56 0.5953177 -0.9480773 3.361022 9.285841 588 0.0001274604 20.28213 0.0000100407 9.413254 283 0.7894613 166.1222 6.471863 17.35521 10.42333 0.4197551 0.4321281 20 16 9.442404 88 5.5 5656 2529 178 0.6804685 78296 6.826878 181 18.4988 9.249402 6.513609 4.553242 0.06166268 403367019 2650652 105575 0.0001801477 0.0002059798 30 0.1963311 0.7007536 1.878576 2.606074 1.47786 2.276621 1.892218 3.004865 0.3920303 0.5566667 DDD
-7.002759 3210 1480 0.03322035 120044 0.05710937 355.6426 10 10 -0.00814707 300 0.6534149 1039.755 2.62963 5 94 10 24 112 51 0.6287625 -1.088084 4.793427 9.287587 578 0.0001808811 21.03475 0.01539876 9.789831 282 0.7690485 156.7077 5.826706 16.79501 10.7 0.5321064 0.4894558 18 17 9.719533 82 4.823529 5822 2612 188 0.6311036 103267 6.846154 189 18.2646 9.132299 6.419666 4.383817 0.06088199 255293058 2658816 112609 0.0001992032 0.0002101532 29 0.2311093 0.7070105 1.738721 2.336472 1.282493 2.191908 1.329286 2.931222 0.3675699 0.93 DDD
-4.629875 3499 1785 0.04006644 150391 -0.3300739 363.7352 10 10 0.2528683 300 0.6724618 982.6145 2.307692 4 99 5 19 102 49 0.632107 -1.154022 4.382621 9.297476 582 0.0000815974 23.65564 0.001059849 10.6186 279 0.7055289 156.6601 5.566927 18.05148 11.66333 0.5511282 0.4879115 16 20 10.68447 62 3.1 6400 2901 189 0.6216088 118296 11.81604 190 18.21776 9.108881 6.566798 3.784019 0.06072587 308995131 2684698 103675 0.0001726817 0.000207149 34 0.2437868 0.7070248 1.643168 2.324741 1.392657 1.892009 1.729628 2.798974 0.4223546 0.71 DDD
-4.772223 3191 1473 0.03306323 88613 -0.07317749 353.7797 10 10 -0.02380206 300 0.6714692 985.5924 2.666667 7 102 10 17 96 50 0.6187291 -1.27148 5.351771 9.284955 1 0.0000802614 21.3012 0.0003126686 9.537096 282 0.7736276 161.705 6.572617 17.36872 10.63667 0.4998641 0.4617534 22 17 9.656093 68 4 5784 2593 185 0.6434683 87561 9.195307 186 18.33864 9.169318 6.02211 3.798738 0.06112879 267896196 2704596 111101 0.0001910585 0.0002087307 29 0.2481663 0.7070581 1.648148 2.348833 1.395241 1.899369 1.968549 2.607357 0.4218597 0.7933333 DDD
-4.502643 3147 1315 0.02951673 39743 -0.1784375 358.7538 10 10 -0.7589463 300 0.7118296 864.5111 2.5 4 97 11 21 106 51 0.6120401 -1.324932 6.367381 9.288048 593 0.0000727926 19.42528 0.001054374 9.251692 280 0.7844441 158.3871 6.595142 18.16404 10.49 0.511141 0.4760723 18 19 9.509182 80 4.210526 5696 2549 183 0.6403581 63148 9.187191 186 18.02625 9.013124 9.411864 3.298886 0.06008749 416098278 2721202 114779 0.0001776514 0.0001963909 37 0.1857834 0.5866532 1.445671 1.564502 1.240531 1.649443 1.140886 1.906913 0.4276153 0.5566667 DDD
-6.455472 3226 1496 0.03357949 89522 -0.2049365 357.8559 10 10 -0.1856439 300 0.6631817 1010.455 2.307692 3 100 11 24 100 51 0.6153846 -1.097078 4.527559 9.289303 5 0.000013452 20.81491 0.000454935 9.348108 282 0.7652342 160.0494 5.982498 17.58256 10.75333 0.5143841 0.4712461 16 17 9.772955 88 5.176471 5854 2628 184 0.6378489 87998 7.2433 186 18.02753 9.013764 6.936741 4.120599 0.06009176 270670590 2633866 111259 0.0001889645 0.0002122865 30 0.2558589 0.7012759 1.689724 2.302839 1.316661 2.060299 1.651919 2.680612 0.3883054 0.7933333 DDD
-4.755727 2979 1089 0.0244439 38835 0.3986523 345.0054 10 10 0.6342617 300 0.6829513 951.1461 2.421053 5 103 12 17 94 50 0.5886288 -1.317462 6.016487 9.291814 591 0.0001091421 18.13121 0.001030203 8.433611 283 0.8286826 163.0813 6.78772 17.06054 9.93 0.4583867 0.4336597 22 16 8.948247 88 5.5 5360 2381 176 0.6709928 62778 5.396421 178 18.68407 9.342034 7.293661 3.647073 0.06228023 408351054 2787234 104937 0.0001882176 0.000198112 30 0.2028847 0.7035105 1.590545 1.943687 1.35599 1.823537 1.612416 2.169945 0.4248402 0.54 DDD
