Family area_per_pair average_leaf_depth avg_ladder avg_vert_depth b1 b2 beta blum cherries colless colless_corr colless_quad crown_age diameter double_cherries eigen_centrality eigen_centralityW ew_colless four_prong gamma i_stat il_number imbalance_steps j_one j_stat laplace_spectrum_a laplace_spectrum_e laplace_spectrum_g laplace_spectrum_p max_adj max_betweenness max_closeness max_closenessW max_del_width max_depth max_ladder max_laplace max_width mean_branch_length mean_branch_length_ext mean_branch_length_int min_adj min_laplace mntd mpd mw_over_md nltt_base number_of_lineages phylogenetic_div pigot_rho pitchforks psv rogers root_imbalance rquartet sackin stairs stairs2 symmetry_nodes tot_coph tot_internal_path tot_path tree_height treeness var_branch_length var_branch_length_ext var_branch_length_int var_depth vpd wiener Taxa
Acipenseridae 7.6195652173913 6.79166666666667 2 5.95744680851064 12.8845238095238 2.453125 -0.92041015625 26.2137511649494 8 83 0.328063241106719 1257 15.941346 11 1 0.3431523598749 0.705102317404056 0.452164502164502 0 -0.289758329916975 0.428858225108225 8 14 0.675086503173667 0.890607528834541 1.04597308821671 7.22074828607122 2 1.60726158238224 16.4278841675 645 0.00555555555555556 0.0022353455384839 4 9 2 34.2639923975 8 3.1821705 3.91914829166667 2.37819472727273 0.2365397602 0.0048873935 7.83829700000001 21.374580692029 0.888888888888889 0.617399915080362 24 146.379843 0.11577178260452 5 10.6872903460145 13 0.958333333333333 6825 163 0.565217391304348 0.669955989190394 13 823 117 280 15.941346 0.357428201367862 12.4632378046156 18.662782129815 4.96886413824802 5.1286231884058 51.66449631995 17336.489218 Ray_finned_Fish
Anguillidae 7.5 6.75 2 5.94871794871795 10.1623015873016 2.748046875 -1.24575927734375 23.1903480104069 7 79 0.461988304093567 895 21.566805 12 1 0.370027871555889 0.663573355901804 0.51005291005291 1 -2.18608773878802 0.644365079365079 6 9 0.640285643687017 1.47888002789474 0.77294983643638 7.30133079306578 3 1.0174535719453 22.3931737738 411 0.0065359477124183 0.00220172247354273 2 10 2 45.9096895139 6 5.51664707894737 7.38816155 3.43718655555556 0.0449876846 0.0280239812 14.7763253 29.5776005578947 0.6 0.51399249615358 20 209.632589 -0.306425027550688 2 14.7888002789474 11 0.9 2091 135 0.578947368421053 0.59174416914355 11 570 97 232 21.566805 0.295132347003547 28.7121124215402 27.4611774184151 23.0999794770413 8.51315789473684 86.9826618071099 14956.3451 Ray_finned_Fish
Acestrorhynchidae 5.87878787878788 4.83333333333333 3 4.08695652173913 5.59285714285714 2.6796875 -1.256064453125 11.6443746913904 4 30 0.545454545454545 176 35.649185 10 0 0.431794592701264 0.677278224479522 0.611428571428571 1 -1.1219733096582 0.758333333333333 4 3 0.74171637945955 4.74714734217172 0.224893907176001 7.23837304685807 9 1.01869139557445 33.4820984765 147 0.0153846153846154 0.0018859428284692 2 8 3 69.4578776849 4 11.1169927727273 13.5216175 8.2314431 0.6083203469 0.1512631299 27.0432381666667 56.9657681060606 0.5 0.42828555145289 12 244.573841 1.77370561446908 1 28.4828840530303 7 0.833333333333333 228 58 0.636363636363636 0.552741702741703 7 125 36 94 35.649185 0.33656269478141 78.1838541593578 92.8213830144419 52.0194571224168 4.6969696969697 302.31762183688 10024.770998 Ray_finned_Fish
Callichthyidae 16.9098277608916 12.3191489361702 3 11.3665480427046 69.5790027638864 4.70229125022888 -1.01573303222656 189.570536919957 46 1121 0.115210688591984 58277 65.991462 36 3 0.26577024563869 0.536888100664508 0.539209340362098 9 -0.500969684070259 0.680484057423569 49 116 0.579549073510783 0.454888855439867 1.86932507226426 10.470677433925 14 1.99560825565428 52.1586926773 25025 0.000392464678178964 0.000112664501454065 6 24 5 108.5702127422 30 5.50868214642857 7.28705312056738 3.70472310071942 0.0701284173 0.000306236 14.5741090638298 64.1393286170213 1.25 0.83423268400143 141 1542.431001 0.411242021340387 19 32.0696643085106 88 0.936170212765957 8614320 1737 0.628571428571429 0.565799582656918 90 38140 1457 3194 65.991462 0.333860322222608 43.4647545401742 56.528027701933 24.0179151081101 29.790273556231 1186.80584090822 2115864.743404 Ray_finned_Fish
Doradidae 12.4562162162162 10.52 2.14285714285714 9.59731543624161 40.0062191893074 4.16674041748047 -0.749638671875 90.6127379839469 25 487 0.180303591262495 19059 51.275164 24 3 0.266006283773645 0.58242731925601 0.48404086387121 6 -2.51494976892707 0.53153716563107 25 56 0.592093031415958 0.828922040254655 1.06295830950433 9.54694642930864 1 1.56623739874386 39.5784072435 6505 0.001 0.000225473622558016 4 18 3 87.7560079386 14 6.2074207972973 7.0303726 5.36192236986301 0.1616988533 0.0048162603 14.0607476533333 62.1691530190991 0.777777777777778 0.761106364065333 75 918.698278 0.308694743865291 13 31.0845765095496 43 0.866666666666667 537057 789 0.581081081081081 0.638765622456427 45 11910 641 1430 51.275164 0.426059722079941 29.805133922955 16.3996108540298 42.5667281129216 19.7124324324324 751.911608943821 559964.131528 Ray_finned_Fish
Pangasiidae 6.68333333333333 4.625 2 3.80645161290323 8.78333333333333 3.453125 0.9521875 13.5414946762763 6 28 0.266666666666667 142 21.239316 11 0 0.396050362765559 0.638626787899161 0.487074829931973 1 -1.34637744141134 0.500396825396825 4 8 0.864864864864865 2.04957455677083 -0.047471700287916 7.03392378488744 2 1.59373853654738 18.3606372382 263 0.01 0.00229057386250904 2 7 2 41.0935367334 8 5.41906636666667 6.175632375 4.5544195 0.4019861444 0.0495048358 12.351266125 32.7931929083333 1.14285714285714 0.52160655251829 16 162.571991 0.610024999519229 3 16.3965964541667 9 0.75 1614 74 0.6 0.656825396825397 9 154 44 118 21.239316 0.392207000774199 16.3406545435794 16.8989726603752 15.4438091540167 2.11666666666667 100.187081153253 11218.086974 Ray_finned_Fish
Ictaluridae 10.9807692307692 8.675 2 7.79746835443038 19.6015623265623 3.6500244140625 -1.21042724609375 51.7462217042296 13 215 0.290148448043185 3755 42.869247 22 2 0.314410429920806 0.703379924729341 0.525183572967507 1 -1.20282545333576 0.652390336271915 14 23 0.613478742926497 1.39559162009615 0.864890145835516 8.71499734800199 21 1.42992477890625 40.3745384329 1811 0.00209643605870021 0.000475794448228356 4 16 2 90.1708387981 8 6.80131080769231 9.201901375 4.27437336842105 1.5412051683 0.0089923193 18.4038044 55.8236648038461 0.5 0.690627731124546 40 530.502243 0.266548417315831 4 27.9118324019231 24 0.8 57177 347 0.615384615384615 0.56543693428981 24 2484 269 616 42.869247 0.306174366165686 49.9275298132072 62.7415668664569 24.9821512896114 16.8403846153846 793.402686915182 135159.194442 Ray_finned_Fish
Ariidae 13.5658614001058 10.0841121495327 2.44444444444444 9.13615023474178 55.9400543900544 4.02291870117188 -0.5700341796875 128.79804777184 34 587 0.105480682839173 27179 33.657769 25 4 0.284779871731359 0.693952264974806 0.499775256196693 8 -3.73354334111775 0.526989136509356 39 90 0.668523602914664 0.356131026326762 1.33211800492419 9.50453833824219 5 1.92805449050861 31.4725429678 13235 0.000662251655629139 0.000261029064984714 6 16 4 68.6064595409 24 4.01037396226415 5.22244463551402 2.77521622857143 0.0496447996 0.0031829264 10.444892953271 38.1060198169635 1.5 0.763924110931156 107 850.19928 0.370420512270337 19 19.0530099084817 67 0.97196261682243 4106868 1079 0.632075471698113 0.621265573611908 68 18721 867 1946 33.657769 0.342740473739286 15.7660613041116 13.6801065700728 14.991949653657 9.54946217598307 132.805137845479 689657.069994 Ray_finned_Fish
Catostomidae 12.297629499561 9.85294117647059 2.5 8.93333333333333 32.3214396714397 2.91842651367188 -1.09265380859375 89.0133321324043 20 392 0.177295341474446 12990 48.88 25 2 0.326523445705631 0.669009019858908 0.565992947593004 6 0.94796406003923 0.6752946051099 28 51 0.617832049559736 0.765138494183494 1.55004761194476 9.43790230485807 1 3.29712806615929 51.0902666937 5591 0.00116144018583043 0.000288263405931258 4 16 3 104.523486457 16 5.13165563432836 5.91435485294118 4.32523825757576 0.0050706994 0.0045152215 11.8287119705882 52.0294176044776 1 0.793118229558559 68 687.641855 0.289486732992663 8 26.0147088022388 45 0.985294117647059 630576 670 0.671641791044776 0.553146575519686 45 8438 536 1206 48.88 0.415137215578595 44.656359926011 49.9829301904926 38.5517096278156 11.3511852502195 407.575741241778 387220.44105 Ray_finned_Fish
Osmeridae 6.1025641025641 3.84615384615385 0 3.04 7.41666666666667 3.5625 9.99967852144474 9.28284706276293 5 10 0.151515151515152 18 24.011538 9 0 0.412168855811501 0.704258154109328 0.388429752066116 0 -2.82717876872022 0.122916666666667 3 7 0.962114326716684 2.96159435897436 0.102775624959822 6.89691872569058 1 1.42412080360744 19.4178310538 185 0.0140845070422535 0.00239281964404046 4 5 0 42.2965249375 8 7.2555215 9.96448346153846 4.054021 3.9321555092 0.2273141534 19.9289692307692 38.5007266666667 1.6 0.442151117734651 13 174.132516 0.259379875594207 3 19.2503633333333 7 0.615384615384615 948 50 0.583333333333333 0.754861111111111 7 62 26 76 24.011538 0.256093646519183 14.8385886645222 6.2203997582516 5.8496908400678 0.474358974358974 117.062817032267 8109.081262 Ray_finned_Fish
Salangidae 7.6078431372549 6 4 5.2 7.11230158730159 2.576171875 -1.58506138268628 21.6265053712457 4 60 0.441176470588235 474 68.761267 15 0 0.379836295247306 0.706819465532054 0.734375 2 2.87738315404105 0.786832611832612 10 7 0.694987500240385 2.73474865976761 3.87153853859387 8.43354354500062 1 1.61785450741703 81.134960946 333 0.00709219858156028 0.00119893436555508 2 10 4 172.3085994755 6 8.21902176470588 9.14812872222222 7.1737764375 0.0484621162 0.0211710311 18.2962586666667 49.225475875817 0.6 0.774221448330476 18 279.44674 1 2 24.6127379379085 13 0.944444444444444 2604 108 0.764705882352941 0.462016357345077 13 336 74 182 68.761267 0.410741678360606 192.305875949241 277.539270153684 106.327159580967 5.76470588235294 1241.30674629098 22541.314222 Ray_finned_Fish
Gonostomatidae 7.40952380952381 6.04761904761905 3 5.21951219512195 11.3011904761905 3.1015625 -0.773193359375 21.5558304135757 8 65 0.342105263157895 691 101.633661 12 1 0.358365283108266 0.707051484236196 0.480373146488512 1 -2.19500347425936 0.664246031746032 5 11 0.726288707703575 7.20196930657596 0.806843121001198 8.88994847390911 9 1.19738224738696 124.4122150988 463 0.00662251655629139 0.000393460746913854 2 9 3 272.3990099882 6 28.117823775 40.9312723809524 13.9555911052632 3.2259279645 0.1431651949 81.8625468571429 151.241355438095 0.666666666666667 0.473031290823851 21 1124.712951 -0.279317192944082 2 75.6206777190476 11 0.904761904761905 3213 127 0.55 0.626145510835913 11 492 87 214 101.633661 0.235754581437197 663.874827672843 773.778074436958 175.3819540074 5.24761904761905 2545.42573762412 84073.408386 Ray_finned_Fish
Merlucciidae 6.88235294117647 4.64705882352941 2 3.81818181818182 9.28333333333333 3.640625 1.658828125 14.6581254704471 6 25 0.208333333333333 135 75.92315 10 1 0.367784333096897 0.70169174940876 0.427070707070707 1 2.92775102401272 0.34234693877551 5 9 0.879580611408301 4.50330483477509 1.45836623758608 8.46051213439651 6 2.07229949115117 91.1900009587 327 0.0091743119266055 0.000775665020962754 4 7 2 199.907210754 8 9.6495951875 4.61954905882353 15.3503141333333 0.0096464209 0.0762958973 9.2391014117647 76.5561821911765 1.14285714285714 0.760758806096304 17 308.787046 0.62107236213132 3 38.2780910955882 9 0.764705882352941 2310 79 0.5625 0.707846840659341 9 164 47 126 75.92315 0.745674778079907 299.681348749065 8.71510644527143 588.077426545965 1.99264705882353 3953.38519364721 33729.19066 Ray_finned_Fish
Gadidae 7.81818181818182 5.95652173913043 2 5.11111111111111 11.6345238095238 2.9765625 -0.690751953125 24.012566186397 7 63 0.272727272727273 667 62.033953 13 0 0.356605861030414 0.70584961241513 0.553834525263097 2 -0.148879383675729 0.579848484848485 9 13 0.759430109411031 2.5934303302973 2.50990099677591 8.56020753421272 1 1.45087996974128 67.7732337765 595 0.00568181818181818 0.000825484397918104 4 9 2 143.4071814849 10 9.53445852272727 11.3660003043478 7.52848419047619 0.0160714325 0.0150529457 22.7320031304348 59.6488975968379 1.11111111111111 0.705970155656831 23 419.516175 0.432392554766351 5 29.824448798419 14 0.956521739130435 7857 137 0.636363636363636 0.612137609864883 14 518 93 230 62.033953 0.376858336868656 109.554677589919 167.55527175002 43.1489011280766 3.95256916996047 721.633176598835 43920.502098 Ray_finned_Fish
Ostraciidae 7.29411764705882 4.77777777777778 2.5 3.94285714285714 9.36666666666667 3.71875 0.8344140625 16.6848629486364 6 28 0.205882352941176 126 37.165362 11 1 0.379687453184635 0.568449718425519 0.464015151515151 1 -0.0193198253822785 0.496913580246914 6 10 0.872775000301879 2.93215711546841 0.554417606495502 7.738710980607 1 1.47763752295326 27.3393296994 383 0.00813008130081301 0.00110467892902403 4 7 3 60.6718166837 8 7.25223067647059 7.57464022222222 6.8895199375 0.2267076576 0.010774 15.1492804444445 52.7788280784314 1.14285714285714 0.631413305097245 18 246.575843 0 2 26.3894140392157 10 0.722222222222222 3315 86 0.588235294117647 0.668142641672053 10 173 52 138 37.165362 0.447052386230714 32.5466249259262 36.3223820311114 30.1721413513725 2.30065359477124 501.304240723068 24761.865468 Ray_finned_Fish
Balistidae 9.00403225806452 5.75 3 4.85714285714286 17.0428571428571 4.2734375 1.140625 31.8356412044504 11 60 0.129032258064516 430 24.606649 15 0 0.36596740474802 0.655831702737799 0.461018518518519 2 -1.52093054872019 0.448240740740741 10 23 0.869565217391304 1.34821448084677 -0.776696499646328 7.89203916162114 48 2.44825016369347 20.7878456613 1205 0.00352112676056338 0.00085218231871792 6 8 4 46.6746252757 16 5.79227974193549 6.3691334375 5.17696913333333 0.1295681669 0.0156788614 12.738269125 43.1428633870968 2 0.54392236777772 32 359.121344 -0.403677461028802 5 21.5714316935484 19 0.625 42429 184 0.612903225806452 0.665873015873016 20 619 122 306 24.606649 0.432469627870406 27.2503098570541 30.4088093981676 24.0548024010548 2.06451612903226 94.2679286228786 64186.500536 Ray_finned_Fish
Siganidae 8.35869565217391 5.625 2 4.76595744680851 13.2095238095238 3.609375 -0.3580419921875 24.2519906233154 9 51 0.201581027667984 381 17.637473 14 2 0.351531405927542 0.672150971041019 0.383079042169951 0 -0.371368606539836 0.489109848484848 6 15 0.81510444457265 1.06416071497585 0.85208372133873 7.28708435081143 10 2.15303032946303 14.9826063225 691 0.00505050505050505 0.00173198407870864 4 8 2 33.0707246162 12 3.4880305 4.30844779166667 2.59302981818182 0.5261068933 0.02719042 8.61689708333333 25.5398571594203 1.5 0.620955228636696 24 160.449403 0.115771782604519 2 12.7699285797101 11 0.666666666666667 11841 135 0.478260869565217 0.694565217391304 11 399 89 224 17.637473 0.355542962038943 10.1282538155345 15.4191322133197 3.20737024588149 2.94021739130435 112.648811009688 21341.029628 Ray_finned_Fish
Acanthuridae 13.1108095884215 8.77611940298507 2.8 7.84962406015038 32.8833444333444 4.0528564453125 -0.96899169921875 84.6297827540302 21 324 0.151048951048951 5986 57.676001 27 0 0.291724912906758 0.637913641180472 0.554278055769047 3 0.121461438703132 0.654412779604595 25 52 0.691204040409304 1.14340609469613 0.308434680451551 9.56520115707183 1 1.9166805349423 42.9617213001 5151 0.00105374077976818 0.000168443097414502 6 14 4 92.1842532309 18 5.62206518939394 6.48350208955224 4.73412253846154 0.0057489882 0.0052777132 12.9670055223881 76.6082083446405 1.28571428571429 0.807956390717886 67 742.112605 0.605218162410741 11 38.3041041723202 44 0.716417910447761 698616 588 0.666666666666667 0.562417400492848 44 4910 456 1044 57.676001 0.414651311575553 34.7914082087262 36.979871762076 31.5005511328244 9.02487562189054 1507.15916374772 585808.489574 Ray_finned_Fish
Chaetodontidae 13.1313596491228 8.90625 2.2 7.95811518324607 53.5468004218004 5.0247802734375 -0.21376953125 108.652403663025 35 397 0.0889137737961926 13081 40.515857 23 5 0.296806805588212 0.693304090854912 0.420897866219346 4 -0.33313034598746 0.465886618150279 26 80 0.739364210607288 0.572797216575292 0.988952513916102 9.56436008636102 35 3.01902630377696 32.6665226271 11723 0.000791765637371338 0.000198573390737795 8 15 3 74.1169136215 24 4.81805229473684 5.17446942708333 4.45405181914894 0.0958216952 0.0066963041 10.3489426458333 54.9885327912281 1.6 0.764642047174878 96 915.429936 0.119266559687832 16 27.494266395614 53 0.760416666666667 2972784 855 0.557894736842105 0.676616973064017 54 10673 665 1520 40.515857 0.457359820271379 19.5983020983699 22.8613861738217 16.2107265483797 8.63322368421053 500.325102573961 835007.334964 Ray_finned_Fish
Percichthyidae 7.50877192982456 5.57894736842105 3.5 4.75675675675676 8.91230158730159 3.279296875 -1.01462890625 20.0254357084821 6 52 0.339869281045752 388 86.13033 14 0 0.377443014191688 0.701772178245278 0.600455868621959 2 0.491238090570206 0.732738095238095 7 8 0.761420969390831 4.66066237180671 2.11212249888274 8.68058173242756 3 1.72103243982072 90.401702474 371 0.00704225352112676 0.000681839415072385 4 10 5 196.4644231491 8 13.5127949166667 12.1244133157895 15.0645155294118 0.0049634051 0.004959 24.2488270526316 88.5525850643275 0.8 0.702738970360994 19 486.460617 1 2 44.2762925321637 12 0.894736842105263 3072 106 0.666666666666667 0.553020635863773 12 312 70 176 86.13033 0.526449120546176 227.874402718132 86.0747468387838 396.793809968299 5.47953216374269 2107.66754379897 45357.41727 Ray_finned_Fish
Kuhliidae 5.81818181818182 4.5 2 3.73913043478261 6.11666666666667 2.5625 -0.8880224609375 10.7689059540365 4 22 0.4 132 15.462568 9 1 0.416363548077421 0.703948384815128 0.493333333333333 1 0.0533975592869865 0.569444444444444 4 5 0.79665833349359 1.78116220328283 0.843046877833182 6.46050246043186 1 1.88225114461527 15.8798452533 147 0.015625 0.00466915955585572 2 6 2 33.0492389907 6 3.89495540909091 4.05536016666667 3.7024697 0.8916123347 0.1013536079 8.11072216666667 21.3739464393939 1 0.538191071379028 12 85.689019 -0.226294385530917 1 10.686973219697 6 0.916666666666667 411 54 0.545454545454545 0.649606454151909 6 105 32 86 15.462568 0.432082166794324 14.1569708331431 22.3482154557101 5.64297264067957 2.27272727272727 55.0336875324681 3957.287014 Ray_finned_Fish
Cheilodactylidae 8.25296442687747 5.95652173913043 2 5.11111111111111 11.0011904761905 3.26953125 -1.01315673828125 25.3118491705273 7 63 0.272727272727273 557 55.205345 15 0 0.343909249869318 0.700620044225228 0.566475713092254 2 1.36419925232204 0.628703703703704 9 13 0.759430109411032 1.74376795325657 3.01303636413965 8.45615206775695 3 2.1347181411801 62.4514705639 589 0.00520833333333333 0.00120407146023963 2 9 2 135.7020982132 8 5.87295886363637 5.37388047826087 6.41956852380952 0.5804568207 0.0028366207 10.7477624347826 40.1066629249012 0.888888888888889 0.796483018305793 23 258.41019 1 3 20.0533314624506 15 0.91304347826087 8319 137 0.681818181818182 0.575270562770563 15 463 93 230 55.205345 0.521693587238181 81.5114680515985 16.0507709724419 156.993645894665 4.13438735177866 1041.08713940327 31240.520068 Ray_finned_Fish
Sinipercidae 5.46666666666667 3.8 0 3.05263157894737 5.08333333333333 2.875 0.528203125 7.67786350067821 3 12 0.333333333333333 44 61.823053 8 0 0.474105979693202 0.64865639147697 0.5625 0 1.06090921094405 0.483333333333333 4 4 0.874191603917727 7.01676124888889 1.19989373914479 7.65118210007509 3 1.21793924541802 61.7122727792 105 0.0208333333333333 0.00154067415750556 2 5 0 132.405121175 4 12.6076883888889 12.8483588 12.306850375 3.2383269924 0.1358870179 25.696718 70.1676124888889 0.8 0.632922701180739 10 226.938391 0.496140727174815 3 35.0838062444444 5 0.7 216 38 0.555555555555556 0.677248677248677 5 48 20 58 61.823053 0.433839345410711 193.843527935742 118.060921408437 318.784061668432 1.51111111111111 2627.31464866067 9327.863484 Ray_finned_Fish
Centrarchidae 9.04166666666667 6.54545454545455 2 5.66153846153846 17.1178571428571 3.08203125 -0.4817041015625 35.7279519134307 10 90 0.181451612903226 1298 40.972802 14 1 0.330850162643103 0.706128695855122 0.506629476918102 3 -0.956101971339585 0.490046296296296 13 23 0.770671323790875 1.83821183631772 0.211335001380217 8.49730444105464 1 2.39291449388358 41.1562023033 1351 0.00344827586206897 0.000518302205860758 6 9 2 83.8766597238 16 7.219220703125 8.58413972727273 5.76624238709677 0.5730232451 0.0279411957 17.1682815757576 60.6609905984849 1.77777777777778 0.658287638238802 33 462.030125 0.216217582191237 7 30.3304952992424 20 0.96969696969697 42573 216 0.625 0.643052455357143 20 1069 152 368 40.972802 0.386887140746505 43.9702338095651 63.3405924360396 20.5433705451729 2.69318181818182 395.532399127714 100326.228822 Ray_finned_Fish
Percidae 16.1092392841272 11.5739910313901 2.61111111111111 10.6022471910112 116.760162468251 4.98762130737305 -0.30798828125 266.632149299507 73 1417 0.0577636459989401 127305 44.270368 31 3 0.246515240831815 0.697158088345464 0.497339676689749 17 -4.11106096146517 0.544008761190361 77 203 0.674002587246117 0.263986608845166 0.761668654837865 10.513944928521 8 4.67304390860197 31.1781565315 58583 0.000270124257158293 0.0000838944549775247 14 19 6 66.5392188441 52 5.3086369481982 6.55999507174888 4.04595431674208 0.0039645698 0.0014591003 13.119995264574 58.869013772472 2.73684210526316 0.761247459232013 223 2357.034805 0.145145307713592 40 29.434506886236 142 0.973094170403587 69018921 2581 0.63963963963964 0.621746574867677 143 87115 2137 4718 44.270368 0.379356258169467 22.1351932319727 25.9055600834883 15.2422999840318 11.3627439098291 213.197748235905 4797245.852042 Ray_finned_Fish
Nototheniidae 9.77073170731707 7.14634146341463 2.33333333333333 6.24691358024691 22.4384920634921 4.22265625 -0.35509765625 44.1368477295158 15 137 0.175641025641026 2361 24.557036 16 2 0.343414647099287 0.688745585383394 0.440150045455085 2 -0.554356525878977 0.525278657169239 11 29 0.749691577438025 0.886317308209399 0.66630521133717 8.1807731383349 18 1.71448881479832 25.3418154265 2125 0.00258397932816537 0.000723207619322052 4 11 3 54.3772254132 12 4.2956963125 4.89149448780488 3.66934438461538 0.0819749218 0.0193018417 9.78299019512195 36.3390096365854 1.09090909090909 0.658678444261385 41 343.655705 0.00406237302841104 6 18.1695048182927 20 0.853658536585366 64068 293 0.5 0.667549191399998 22 1854 213 506 24.557036 0.416418028037684 17.6053988098697 19.7700014786666 15.0045289466961 6.77804878048781 183.512671290057 93025.860864 Ray_finned_Fish
Bathydraconidae 7.15 4.625 2.5 3.80645161290323 8.03333333333333 3.5625 -0.054775390625 14.9502618932483 5 24 0.228571428571429 86 13.573422 12 1 0.332388622770684 0.533884151988624 0.504081632653061 1 -0.20614045340337 0.547991071428571 6 8 0.864864864864865 1.2689027234375 0.665078704311827 6.60095520199241 9 1.47177467494517 11.7095173069 263 0.00869565217391304 0.00314239896223406 4 7 3 25.9423303854 8 3.08351153333333 3.5049931875 2.60181821428571 1.1255611143 0.026788196 7.0099875 20.302443575 1.14285714285714 0.574051135557415 16 92.505346 -0.0566416671474375 2 10.1512217875 9 0.5625 2388 74 0.6 0.650899470899471 9 126 44 118 13.573422 0.393765945159537 6.57540333199591 7.49882152391763 5.54720206628618 2.51666666666667 82.4669701837426 7219.351362 Ray_finned_Fish
Channichthyidae 6.55833333333333 5.3125 2.5 4.51612903225806 7.92619047619048 2.8515625 -0.9321875 15.9057733382757 5 39 0.371428571428571 333 7.353177 10 1 0.404077134477761 0.540990821651432 0.532467532467532 2 -2.20451606043118 0.579017857142857 6 7 0.752941176470588 0.643506309895833 0.750533134192997 5.98529220104081 2 1.17111693941556 6.8179370337 287 0.0105263157894737 0.00751271869467774 4 8 3 14.4929742692 8 1.8770809 2.3951425 1.2850105 1.433469608 0.0253946295 4.790285375 10.2961009583333 1 0.521359766854486 16 56.312427 0.333333333333333 2 5.14805047916667 9 0.875 1104 85 0.6 0.625392755392755 9 244 55 140 7.353177 0.319470283175683 1.90194538049789 1.26594515276147 2.07425927545519 3.82916666666667 11.3871338734153 3375.432454 Ray_finned_Fish
Sebastidae 13.5366624525917 11.1592920353982 2.9 10.2133333333333 56.5597906178789 3.78433990478516 -0.7408056640625 140.976556749092 34 781 0.125643500643501 44177 37.594188 24 3 0.258121868431233 0.693363378270746 0.549553102181289 10 3.10163651718236 0.630381109746043 45 94 0.611165918122852 0.221129988177282 3.3098884702862 9.70167447713802 8 2.71783363188142 36.2345620055 14509 0.000629326620516048 0.000370974809795428 8 18 5 81.7085913274 26 2.161811125 2.53167189380531 1.7852861981982 0.1282400622 0.0003931066 5.06334592920354 24.9876886640329 1.44444444444444 0.886010031896922 113 484.245692 0.798988139540501 17 12.4938443320164 74 0.955752212389381 3111885 1261 0.660714285714286 0.578094915611492 74 27786 1037 2298 37.594188 0.40922773557684 10.8655307529459 12.723698603464 8.7887679215008 13.1172566371681 322.30424026669 531545.135318 Ray_finned_Fish
Hexagrammidae 5.35555555555556 4.9 3 4.21052631578947 3.59285714285714 2.1171875 -1.81545566979565 11.0100680108534 2 29 0.805555555555555 159 61.937756 9 0 0.408246977824557 0.609034004089777 0.833333333333333 1 1.15076285236972 0.844444444444445 6 1 0.677944509160686 5.87483545555556 2.07501202808538 7.68425646905908 2 1.2185796981164 66.7575659198 89 0.0196078431372549 0.00214816111683549 2 8 4 138.4652239195 4 13.1571958333333 16.791985 8.613709375 4.7470840595 0.101713519 33.5839706 58.7483545555556 0.5 0.617633018542034 10 236.829525 1 1 29.3741772777778 7 0.9 45 49 0.777777777777778 0.428086419753086 7 100 31 80 61.937756 0.290967416330375 278.138140646729 426.490049471432 84.6678384734106 5.65555555555556 1851.47354710633 7076.868434 Ray_finned_Fish
Pholidae 5.68181818181818 5.41666666666667 3 4.69565217391304 5.09285714285714 2.1015625 -1.61928928795971 13.3591731194824 3 37 0.672727272727273 273 25.302285 9 0 0.41249163821036 0.67474567801867 0.676190476190476 0 -0.136740180476831 0.663888888888889 6 3 0.661839230902367 2.25818810984849 2.05595001898927 6.96217551154021 1 1.27999387971356 27.3507571558 151 0.0158730158730159 0.00416561594211547 2 8 3 56.6413397644 4 5.92369940909091 8.20965316666667 3.1805549 1.4048934077 0.0660695196 16.4193075 27.0982573181818 0.5 0.57078516163 12 130.321387 0.547411228938166 2 13.5491286590909 8 0.916666666666667 144 65 0.727272727272727 0.515335169880624 8 170 43 108 25.302285 0.244054715286295 39.6458025087104 58.3530083220818 5.85814757568521 5.35606060606061 177.469302994995 4633.48147 Ray_finned_Fish
Scombridae 10.1628122109158 7.93617021276596 2 7.03225806451613 24.5127344877345 2.92333984375 -0.69222412109375 54.2184049775563 16 175 0.169082125603865 4383 60.036855 18 1 0.313033710458418 0.69542501249874 0.462835744502411 2 1.06272439697336 0.503741267659037 15 34 0.699907978629622 1.71537083586907 0.694394680216788 9.25311607992571 3 2.81205144242813 60.4755323184 2609 0.0020703933747412 0.000267195773651584 6 12 2 126.8300814987 18 8.53389428260869 9.96046219148936 7.04392335555556 0.8778217438 0.0012386211 19.9209254468085 80.6224292858464 1.5 0.721760169127203 47 785.118274 -0.0195994284015795 7 40.3112146429232 28 0.978723404255319 176847 373 0.608695652173913 0.647121532636655 28 3086 281 654 60.036855 0.403730955573198 96.0326996202473 144.550135767715 43.0481660644381 4.80018501387604 729.944111654093 280453.73089 Ray_finned_Fish
Istiophoridae 5.26666666666667 4.5 2 3.78947368421053 4.45 2.296875 -1.4533349609375 9.46962296990627 3 23 0.638888888888889 123 13.76961 8 0 0.444810583825955 0.694871702515392 0.651785714285714 1 1.12965965997951 0.746666666666667 4 2 0.738206243308303 1.32349630666667 2.42860152567403 6.18382549971814 1 1.17012239649147 15.5735748512 101 0.0212765957446809 0.0093980832195758 2 7 2 32.9574911591 4 2.83199633333333 2.9405492 2.69630525 0.8029264516 0.0628534956 5.8810988 13.2349630666667 0.571428571428571 0.629793901207078 10 50.975934 0.496140727174815 1 6.61748153333333 6 0.9 81 45 0.666666666666667 0.544091710758377 6 84 27 72 13.76961 0.423149519928365 11.1386252426862 16.9617377491324 5.20512222486993 3.83333333333333 65.5856625914513 1638.166868 Ray_finned_Fish
